15.60982,0.0
16.734888,1.0
15.695498,1.0
15.206085,1.0
16.746462,1.0
15.518432,0.0
16.807604,1.0
13.368125,1.0
17.091202,1.0
17.584826,0.0
11.893424,0.0
14.606863,1.0
18.317362,1.0
19.741201,1.0
15.979093,0.0
12.773277,0.0
11.681567,0.0
15.993137,0.0
17.496956,1.0
11.866594,0.0
15.84414,1.0
16.868677,1.0
15.434699,0.0
13.240601,1.0
12.314767,0.0
12.490146,0.0
16.086308,1.0
17.486511,1.0
14.197899,0.0
16.667368,1.0
15.539523,0.0
15.821062,0.0
16.595278,1.0
17.288832,1.0
15.148468,0.0
14.999531,1.0
15.533592,1.0
13.459838,0.0
15.866494,0.0
15.917199,1.0
11.922415,0.0
12.743851,1.0
14.4103775,1.0
16.85677,1.0
14.114174,0.0
18.041258,1.0
17.144,1.0
15.895439,0.0
12.68711,0.0
12.815669,0.0
17.14465,0.0
21.021357,1.0
12.123273,0.0
15.376416,0.0
16.062643,1.0
16.396624,1.0
15.479563,1.0
17.011223,0.0
16.95664,1.0
16.612843,0.0
14.0504675,0.0
15.814939,0.0
14.887816,1.0
16.497229,1.0
15.941865,1.0
16.592434,0.0
14.841189,0.0
14.923827,0.0
17.202358,1.0
16.533268,0.0
13.934977,0.0
15.719657,0.0
14.663059,1.0
13.606941,0.0
15.207132,0.0
14.008616,0.0
17.229525,0.0
18.77708,1.0
13.940196,0.0
14.429021,0.0
11.287655,0.0
13.842871,1.0
14.4109535,0.0
17.678593,1.0
16.773483,0.0
15.602762,0.0
16.564098,0.0
14.163139,0.0
13.578262,1.0
14.764437,0.0
14.212957,0.0
17.39987,1.0
15.998061,1.0
15.369457,0.0
14.274353,0.0
17.661362,1.0
13.645162,0.0
11.141455,0.0
12.753867,0.0
12.465017,0.0
13.56112,0.0
14.847304,0.0
15.648893,0.0
14.853557,1.0
15.365613,0.0
15.920716,1.0
13.329259,0.0
12.500956,0.0
15.501219,1.0
16.054724,1.0
11.992516,0.0
16.727917,1.0
14.597613,0.0
16.31292,0.0
16.256756,1.0
16.18391,1.0
15.053316,1.0
15.91606,0.0
15.596105,1.0
16.775057,1.0
15.776193,0.0
16.264683,1.0
13.980978,0.0
12.218318,0.0
14.784737,0.0
13.9094925,0.0
14.658024,1.0
12.4570875,1.0
13.964669,0.0
12.543975,0.0
13.682867,0.0
13.69099,1.0
14.007917,1.0
11.799408,0.0
13.442561,0.0
17.255713,1.0
15.373972,1.0
15.088428,1.0
15.326447,0.0
12.994236,0.0
13.3954735,1.0
12.97488,0.0
14.201077,1.0
14.708757,1.0
12.0317545,0.0
12.030338,0.0
18.570866,1.0
13.842876,1.0
13.459172,1.0
11.7231045,0.0
17.15415,1.0
12.120963,0.0
14.818428,1.0
14.915224,0.0
11.080399,0.0
13.005427,0.0
16.37355,1.0
13.72992,0.0
15.915373,1.0
16.390612,1.0
13.24443,1.0
13.697049,1.0
12.963522,0.0
16.64331,1.0
14.592134,1.0
14.347789,1.0
13.073679,1.0
14.460671,0.0
15.629168,0.0
16.216852,0.0
11.998955,0.0
17.538183,1.0
14.80364,1.0
9.356453,0.0
12.121474,0.0
17.004267,1.0
14.792533,0.0
11.995885,0.0
13.271153,1.0
14.275413,1.0
14.338979,1.0
13.894786,1.0
15.662129,1.0
11.415366,1.0
14.1289215,0.0
13.716665,0.0
11.252001,1.0
13.474809,1.0
12.945491,1.0
15.565511,1.0
12.520142,0.0
14.222043,1.0
10.61601,0.0
12.591096,1.0
12.779898,0.0
13.736493,1.0
13.880868,0.0
12.575485,0.0
14.281532,1.0
13.15749,1.0
15.247355,1.0
15.050931,1.0
14.022723,1.0
12.752503,0.0
14.104446,1.0
11.271119,0.0
12.341447,1.0
15.028681,1.0
14.600073,1.0
13.636557,1.0
15.331128,1.0
14.756085,1.0
11.414898,0.0
14.005995,1.0
12.397481,0.0
16.037695,1.0
11.233557,0.0
11.118785,1.0
12.409728,0.0
13.139088,1.0
13.882912,1.0
14.313777,1.0
15.403142,0.0
12.780795,0.0
15.395888,1.0
12.89529,1.0
13.409864,0.0
14.562019,1.0
13.029902,1.0
12.059961,0.0
14.620835,0.0
14.950078,1.0
14.282257,1.0
11.84047,0.0
12.496233,0.0
13.371469,0.0
13.711032,1.0
14.075275,1.0
10.882494,0.0
10.286396,1.0
12.030884,0.0
12.606984,0.0
12.867933,1.0
13.909212,1.0
13.729307,1.0
12.691731,1.0
13.064244,1.0
15.007588,0.0
14.276277,0.0
13.992513,0.0
13.336898,1.0
11.777641,1.0
12.756497,1.0
13.922359,1.0
12.955677,1.0
13.519392,1.0
11.7420845,0.0
13.131587,1.0
16.287552,0.0
10.48253,0.0
12.649998,1.0
13.072486,1.0
13.651341,1.0
13.154708,1.0
11.994444,0.0
14.522518,1.0
11.9849205,1.0
13.168985,0.0
13.149803,1.0
13.537799,1.0
15.390865,1.0
11.125452,0.0
11.779771,0.0
17.00378,1.0
12.339704,1.0
11.087851,0.0
11.149499,1.0
14.601927,1.0
15.815895,1.0
10.658186,0.0
10.9078,0.0
14.3742695,1.0
11.876158,1.0
12.362038,0.0
11.538512,0.0
13.772157,0.0
9.603186,0.0
13.61562,1.0
15.287986,1.0
13.069282,1.0
10.882793,0.0
15.884756,0.0
13.152255,1.0
13.411421,1.0
11.650417,0.0
11.296538,0.0
15.046705,0.0
9.6029005,0.0
7.6382985,0.0
13.566334,1.0
12.119563,0.0
15.259769,1.0
14.785939,1.0
12.363128,0.0
8.866729,0.0
11.508577,0.0
13.004059,1.0
13.264598,0.0
10.930078,0.0
13.542727,1.0
12.932736,1.0
10.130828,0.0
14.628739,1.0
16.004917,0.0
12.669489,0.0
10.7614355,1.0
10.021545,0.0
12.833666,1.0
11.953661,1.0
11.941031,1.0
12.446463,1.0
14.006164,1.0
10.430283,0.0
11.4580765,0.0
11.501889,0.0
13.488734,1.0
13.983819,1.0
10.886368,0.0
13.192615,1.0
17.905819,0.0
14.233843,0.0
10.824499,0.0
10.759808,0.0
9.237831,0.0
12.155481,0.0
11.7084055,1.0
12.15823,1.0
12.187769,1.0
12.450639,1.0
12.122388,0.0
14.569985,1.0
12.296942,0.0
12.437684,1.0
10.514719,0.0
14.028149,0.0
12.308419,0.0
10.793096,0.0
11.96222,0.0
11.437501,1.0
10.574598,1.0
14.170135,0.0
12.020454,1.0
12.028012,1.0
10.9744005,0.0
12.419395,0.0
12.309668,1.0
14.6639,1.0
11.499067,0.0
12.768072,1.0
11.995398,1.0
10.796733,0.0
12.460838,0.0
13.193733,1.0
12.630481,1.0
11.72548,1.0
10.541618,0.0
13.729312,1.0
15.554631,0.0
11.509282,1.0
9.676013,0.0
15.490313,1.0
12.743658,1.0
13.391889,0.0
14.767433,0.0
11.886003,1.0
10.776933,0.0
11.704608,1.0
13.607356,1.0
12.303343,0.0
13.914796,1.0
12.43685,1.0
11.009843,0.0
13.24503,1.0
10.028775,0.0
11.22059,0.0
11.863113,0.0
13.590878,1.0
12.111461,1.0
13.067465,1.0
11.784976,1.0
8.836413,0.0
10.893339,0.0
11.1232605,0.0
9.223423,0.0
11.912721,0.0
11.137972,0.0
7.7773604,0.0
14.0157385,1.0
11.544294,0.0
14.698158,0.0
13.824036,1.0
10.914863,0.0
10.070937,0.0
9.934339,0.0
13.565164,1.0
11.6121235,0.0
12.460877,1.0
13.333565,1.0
10.159196,1.0
10.528132,0.0
9.783705,0.0
10.736685,0.0
11.045366,0.0
11.159902,0.0
10.3868885,0.0
11.739448,0.0
10.523895,0.0
11.815626,1.0
10.068957,0.0
12.7541,1.0
12.199043,1.0
10.741738,1.0
9.989613,0.0
12.741461,0.0
9.249339,0.0
14.558734,1.0
9.094887,0.0
10.491848,0.0
11.37988,1.0
12.258483,1.0
11.404811,0.0
9.215538,0.0
12.761414,1.0
11.187611,1.0
11.721427,0.0
10.15796,0.0
13.453835,0.0
14.173769,0.0
10.728222,1.0
12.246222,1.0
11.012076,1.0
12.49811,1.0
15.239543,1.0
9.313932,0.0
13.92434,1.0
11.014817,0.0
10.85207,1.0
12.761407,1.0
10.516831,0.0
11.097739,0.0
12.753458,1.0
9.668971,1.0
9.14484,0.0
10.657574,1.0
14.999045,1.0
10.066936,0.0
10.573835,0.0
8.935931,0.0
11.079764,0.0
12.609202,0.0
12.254273,0.0
10.448962,0.0
10.900131,0.0
11.975428,0.0
10.008788,0.0
12.641972,0.0
12.134097,0.0
9.873748,0.0
9.541026,0.0
14.039095,1.0
9.818385,0.0
12.224234,1.0
13.194962,0.0
11.28687,1.0
12.74727,1.0
8.327759,0.0
7.5189805,0.0
11.756498,0.0
11.557593,0.0
10.932644,0.0
11.311657,0.0
13.046866,1.0
9.619784,0.0
10.474219,0.0
10.5340805,0.0
13.164057,1.0
10.803508,0.0
12.903547,0.0
11.225868,0.0
11.624965,1.0
8.743312,0.0
10.234852,0.0
11.844052,1.0
13.629086,0.0
7.528864,0.0
10.221992,0.0
11.033098,1.0
12.356321,1.0
11.025711,1.0
9.783385,0.0
10.928131,1.0
12.375977,1.0
9.843899,0.0
9.897879,0.0
11.176342,1.0
9.485649,0.0
11.259732,0.0
11.269341,0.0
9.849718,1.0
9.189044,0.0
11.498654,0.0
13.838022,1.0
13.150857,1.0
9.534968,0.0
11.162763,1.0
10.467534,0.0
13.717761,1.0
9.623225,0.0
9.147445,0.0
9.224345,0.0
9.436972,0.0
12.399588,1.0
9.01067,0.0
11.398191,1.0
12.301358,1.0
11.568761,1.0
9.993656,0.0
11.293895,1.0
11.767502,0.0
12.762424,1.0
9.883955,0.0
10.120858,0.0
10.629668,1.0
9.647019,1.0
11.403739,1.0
11.378971,0.0
10.423351,1.0
10.5352955,1.0
10.86963,0.0
10.632781,1.0
10.739728,0.0
13.081694,1.0
10.985154,1.0
10.9973135,1.0
10.821466,1.0
9.92173,1.0
12.26086,1.0
10.770587,1.0
8.604553,0.0
12.833959,1.0
11.719043,1.0
10.758988,1.0
13.092328,1.0
10.4720745,1.0
12.572785,1.0
11.132004,1.0
11.66281,1.0
9.63982,0.0
11.737597,0.0
7.185192,0.0
12.146411,0.0
10.193137,1.0
11.053867,1.0
11.000098,0.0
10.283562,0.0
12.168286,1.0
9.748374,0.0
11.126821,1.0
11.864309,1.0
11.615003,1.0
9.484406,0.0
11.250025,1.0
11.589311,1.0
12.66885,0.0
9.31462,0.0
11.899865,1.0
10.98236,1.0
12.710273,1.0
10.676558,1.0
12.551714,1.0
11.1726885,0.0
10.160403,1.0
11.472011,1.0
11.455094,1.0
9.060539,0.0
9.453442,1.0
11.124369,0.0
12.302078,1.0
9.587858,1.0
10.793171,1.0
13.046144,1.0
8.617412,0.0
10.233428,1.0
9.889843,0.0
9.463427,0.0
10.806572,0.0
12.919081,0.0
11.73102,1.0
9.883003,0.0
9.649658,0.0
8.948089,0.0
12.1619005,1.0
9.513542,0.0
11.440142,1.0
10.665029,1.0
10.385925,1.0
9.541315,0.0
9.434828,1.0
10.625038,0.0
10.590166,1.0
11.161613,1.0
10.47761,1.0
8.681316,0.0
10.72687,1.0
11.459538,1.0
11.20556,1.0
10.427547,0.0
10.579032,1.0
10.790428,0.0
10.11405,1.0
9.627174,1.0
9.85528,1.0
10.696055,0.0
10.625855,1.0
9.871984,0.0
10.671455,1.0
8.132841,0.0
9.957913,0.0
6.832408,0.0
10.745047,1.0
10.337498,0.0
9.058268,0.0
10.177235,0.0
10.863163,0.0
12.008065,0.0
10.197178,0.0
9.582028,1.0
8.323432,0.0
11.019004,1.0
10.1670265,1.0
9.621437,0.0
12.196786,1.0
9.487031,0.0
9.250267,1.0
9.4731455,0.0
9.681897,1.0
9.034289,0.0
10.444202,1.0
10.497734,1.0
10.285603,0.0
12.0228405,1.0
10.622343,0.0
11.641443,1.0
9.124976,0.0
8.376194,0.0
8.515436,0.0
9.333004,0.0
10.193041,1.0
11.092455,1.0
8.283561,0.0
12.497136,1.0
11.467328,1.0
9.833394,0.0
11.530329,0.0
9.8021555,1.0
10.458411,1.0
10.769697,1.0
9.442599,1.0
11.062154,1.0
8.618818,1.0
10.71227,1.0
9.313239,0.0
11.699237,1.0
10.167424,0.0
7.8455296,0.0
10.240132,1.0
9.040279,0.0
11.180378,1.0
9.981032,1.0
8.936616,0.0
10.499609,0.0
11.660875,1.0
8.947159,1.0
8.38726,1.0
10.253452,1.0
9.685982,1.0
12.179978,1.0
10.40834,0.0
9.751565,0.0
9.466215,1.0
10.124212,1.0
10.391383,1.0
9.494257,0.0
9.953861,0.0
9.756287,0.0
9.400018,0.0
8.604237,1.0
7.114517,0.0
9.932955,1.0
10.124414,1.0
9.126369,1.0
9.125047,0.0
9.385984,0.0
9.53441,1.0
8.137395,0.0
10.134363,1.0
10.448563,0.0
9.078007,0.0
9.953012,1.0
10.221687,1.0
9.876443,1.0
10.372646,0.0
5.7281237,0.0
7.808775,0.0
9.756593,0.0
10.64009,1.0
10.220734,1.0
10.332705,1.0
10.77755,0.0
9.032519,0.0
10.908373,1.0
11.060909,1.0
9.330019,1.0
8.791581,0.0
10.092194,1.0
9.369947,1.0
9.914117,0.0
8.375333,0.0
8.640013,0.0
8.857801,0.0
9.525596,1.0
10.349432,1.0
10.0960655,1.0
9.119481,0.0
7.3490996,0.0
8.644211,1.0
10.254881,1.0
9.151139,0.0
7.5875955,0.0
9.667459,1.0
9.0437155,1.0
11.462412,1.0
11.499532,0.0
9.965862,1.0
7.612244,0.0
8.951545,1.0
6.7234416,0.0
8.581771,0.0
9.964985,1.0
9.206486,1.0
8.3794365,0.0
7.9896846,0.0
7.318033,0.0
8.895172,0.0
8.657407,1.0
10.922805,1.0
10.653521,0.0
8.511822,0.0
11.254421,1.0
9.460767,0.0
9.338048,0.0
9.220511,1.0
10.193046,1.0
9.761089,1.0
8.360654,0.0
9.001858,0.0
8.155592,1.0
9.10727,1.0
6.538378,0.0
9.45933,1.0
6.7237706,0.0
9.800647,0.0
9.852016,1.0
9.303568,0.0
9.6613865,1.0
11.608344,1.0
8.524794,0.0
10.191024,0.0
9.3116455,1.0
10.215165,1.0
8.644169,1.0
8.522589,1.0
8.91653,0.0
10.968936,1.0
8.094784,0.0
8.15836,0.0
7.2621217,0.0
7.7270746,0.0
8.696929,1.0
9.764305,1.0
8.910961,0.0
7.7289095,0.0
9.2828045,1.0
8.78431,0.0
8.867466,1.0
9.186835,0.0
10.421587,0.0
8.536326,0.0
8.054349,0.0
8.717593,0.0
8.574359,1.0
7.0002694,0.0
9.601588,1.0
8.940678,1.0
9.170393,1.0
10.2637825,1.0
7.5012293,0.0
9.44363,0.0
7.98672,0.0
11.038542,1.0
9.392002,0.0
8.015659,1.0
8.354038,1.0
10.228687,1.0
9.154346,0.0
10.290992,1.0
11.018,1.0
8.660901,1.0
10.072329,1.0
7.762757,0.0
8.118141,0.0
9.550082,1.0
8.149867,0.0
8.817432,0.0
8.421598,0.0
8.630576,1.0
8.452264,1.0
7.261983,1.0
9.680357,1.0
8.605882,0.0
9.768045,1.0
9.212742,0.0
7.892588,0.0
8.854145,1.0
9.171294,0.0
7.8696375,0.0
8.253309,1.0
8.926838,1.0
8.296198,0.0
8.4554405,1.0
9.708019,1.0
8.31139,0.0
